시군구,성별,연령대,동반자유형,평점
충남 공주시,남,50대,가족이 아닌 경우,3.8974358974358974
충남 공주시,남,60대,가족,3.9696969696969693
충남 공주시,남,60대,가족이 아닌 경우,4.194444444444445
충남 공주시,남,70세 이상,가족,4.333333333333333
충남 공주시,남,70세 이상,가족이 아닌 경우,4.222222222222222
충남 공주시,여,15~19세,가족,4.0
충남 공주시,여,15~19세,가족이 아닌 경우,4.222222222222222
충남 공주시,여,20대,가족,4.142857142857143
충남 공주시,여,20대,가족이 아닌 경우,4.243589743589744
충남 공주시,여,30대,가족,4.101449275362318
충남 공주시,여,30대,가족이 아닌 경우,4.242424242424242
충남 공주시,여,40대,가족,4.007575757575758
충남 공주시,여,40대,가족이 아닌 경우,4.0
충남 공주시,여,50대,가족,4.095238095238095
충남 공주시,여,50대,가족이 아닌 경우,3.9565217391304346
충남 공주시,여,60대,가족,3.9649122807017543
충남 공주시,여,60대,가족이 아닌 경우,4.03921568627451
충남 공주시,여,70세 이상,가족,4.0625
충남 공주시,여,70세 이상,가족이 아닌 경우,4.0740740740740735
충남 금산군,남,15~19세,가족,4.111111111111111
충남 금산군,남,20대,가족,4.222222222222222
충남 금산군,남,20대,가족이 아닌 경우,4.166666666666666
충남 금산군,남,30대,가족,4.222222222222222
충남 금산군,남,30대,가족이 아닌 경우,3.7142857142857144
충남 금산군,남,40대,가족,4.083333333333333
충남 금산군,남,40대,가족이 아닌 경우,3.833333333333333
충남 금산군,남,50대,가족,3.9333333333333336
충남 금산군,남,50대,가족이 아닌 경우,3.8
충남 금산군,남,60대,가족,4.033333333333333
충남 금산군,남,60대,가족이 아닌 경우,3.888888888888889
충남 금산군,남,70세 이상,가족,4.25
충남 금산군,여,15~19세,가족,4.0
충남 금산군,여,20대,가족이 아닌 경우,4.0
충남 금산군,여,30대,가족,4.0476190476190474
충남 금산군,여,30대,가족이 아닌 경우,4.222222222222222
충남 금산군,여,40대,가족,4.116666666666666
충남 금산군,여,40대,가족이 아닌 경우,4.333333333333333
충남 금산군,여,50대,가족,4.119047619047619
충남 금산군,여,50대,가족이 아닌 경우,3.8181818181818183
충남 금산군,여,60대,가족,4.194444444444444
충남 금산군,여,60대,가족이 아닌 경우,3.888888888888889
충남 금산군,여,70세 이상,가족,4.041666666666667
충남 금산군,여,70세 이상,가족이 아닌 경우,3.9333333333333336
충남 논산시,남,15~19세,가족이 아닌 경우,4.0
충남 논산시,남,20대,가족,3.5
충남 논산시,남,20대,가족이 아닌 경우,4.222222222222222
충남 논산시,남,30대,가족,4.0
충남 논산시,남,30대,가족이 아닌 경우,4.037037037037037
충남 논산시,남,40대,가족,4.071428571428571
충남 논산시,남,40대,가족이 아닌 경우,4.0
충남 논산시,남,50대,가족,3.9333333333333336
충남 논산시,남,50대,가족이 아닌 경우,4.166666666666666
충남 논산시,남,60대,가족,4.166666666666666
충남 논산시,남,60대,가족이 아닌 경우,4.125
충남 논산시,남,70세 이상,가족,4.222222222222222
충남 논산시,남,70세 이상,가족이 아닌 경우,3.8333333333333335
충남 논산시,여,15~19세,가족,4.0
충남 논산시,여,15~19세,가족이 아닌 경우,4.0
충남 논산시,여,20대,가족,4.0
충남 논산시,여,20대,가족이 아닌 경우,4.222222222222222
충남 논산시,여,30대,가족,4.0
충남 논산시,여,30대,가족이 아닌 경우,4.166666666666666
충남 논산시,여,40대,가족,4.111111111111112
충남 논산시,여,40대,가족이 아닌 경우,4.222222222222222
충남 논산시,여,50대,가족,4.125
충남 논산시,여,50대,가족이 아닌 경우,4.055555555555555
충남 논산시,여,60대,가족,4.0
충남 논산시,여,60대,가족이 아닌 경우,4.037037037037037
충남 논산시,여,70세 이상,가족,4.0476190476190474
충남 논산시,여,70세 이상,가족이 아닌 경우,4.083333333333333
충남 당진시,남,15~19세,가족,4.0
충남 당진시,남,15~19세,가족이 아닌 경우,4.133333333333334
충남 당진시,남,20대,가족,4.0
충남 당진시,남,20대,가족이 아닌 경우,4.051282051282051
충남 당진시,남,30대,가족,4.181818181818182
충남 당진시,남,30대,가족이 아닌 경우,4.142857142857143
충남 당진시,남,40대,가족,4.185185185185185
충남 당진시,남,40대,가족이 아닌 경우,4.066666666666666
충남 당진시,남,50대,가족,4.2444444444444445
충남 당진시,남,50대,가족이 아닌 경우,4.0
충남 당진시,남,60대,가족,4.0
충남 당진시,남,60대,가족이 아닌 경우,4.666666666666667
충남 당진시,남,70세 이상,가족,4.111111111111111
충남 당진시,남,70세 이상,가족이 아닌 경우,4.0
충남 당진시,여,15~19세,가족,4.0
충남 당진시,여,20대,가족,4.0
충남 당진시,여,20대,가족이 아닌 경우,4.0
충남 당진시,여,30대,가족,4.0625
충남 당진시,여,30대,가족이 아닌 경우,3.777777777777778
충남 당진시,여,40대,가족,4.0625
충남 당진시,여,40대,가족이 아닌 경우,4.0
충남 당진시,여,50대,가족,4.037037037037037
충남 당진시,여,50대,가족이 아닌 경우,4.033333333333333
충남 당진시,여,60대,가족,3.9333333333333327
충남 당진시,여,60대,가족이 아닌 경우,3.904761904761905
충남 당진시,여,70세 이상,가족,3.9166666666666665
충남 당진시,여,70세 이상,가족이 아닌 경우,4.166666666666666
충남 보령시,남,15~19세,가족,4.166666666666667
충남 보령시,남,15~19세,가족이 아닌 경우,4.185185185185185
충남 보령시,남,20대,가족,4.0
충남 보령시,남,20대,가족이 아닌 경우,4.109704641350211
충남 보령시,남,30대,가족,4.148148148148149
충남 보령시,남,30대,가족이 아닌 경우,4.111111111111111
충남 보령시,남,40대,가족,4.12
충남 보령시,남,40대,가족이 아닌 경우,3.909090909090909
충남 보령시,남,50대,가족,4.054421768707483
충남 보령시,남,50대,가족이 아닌 경우,4.126984126984127
충남 보령시,남,60대,가족,4.069444444444445
충남 보령시,남,60대,가족이 아닌 경우,4.041666666666667
충남 보령시,남,70세 이상,가족,4.133333333333334
충남 보령시,남,70세 이상,가족이 아닌 경우,4.133333333333334
충남 보령시,여,15~19세,가족,3.9666666666666663
충남 보령시,여,15~19세,가족이 아닌 경우,3.9333333333333327
충남 보령시,여,20대,가족,4.128205128205128
충남 보령시,여,20대,가족이 아닌 경우,4.132275132275132
충남 보령시,여,30대,가족,4.088888888888889
충남 보령시,여,30대,가족이 아닌 경우,3.991452991452991
충남 보령시,여,40대,가족,4.0476190476190474
충남 보령시,여,40대,가족이 아닌 경우,4.0
충남 보령시,여,50대,가족,4.020833333333333
충남 보령시,여,50대,가족이 아닌 경우,4.074074074074074
충남 보령시,여,60대,가족,3.888888888888889
충남 보령시,여,60대,가족이 아닌 경우,4.055555555555555
충남 보령시,여,70세 이상,가족,4.1568627450980395
충남 보령시,여,70세 이상,가족이 아닌 경우,4.0
충남 부여군,남,15~19세,가족,3.888888888888889
충남 부여군,남,15~19세,가족이 아닌 경우,4.5
충남 부여군,남,20대,가족,3.6666666666666665
충남 부여군,남,20대,가족이 아닌 경우,3.8484848484848486
충남 부여군,남,30대,가족,4.1
충남 부여군,남,30대,가족이 아닌 경우,4.333333333333333
충남 부여군,남,40대,가족,4.15
충남 부여군,남,40대,가족이 아닌 경우,4.0
충남 부여군,남,50대,가족,4.055555555555555
충남 부여군,남,50대,가족이 아닌 경우,4.0
충남 부여군,남,60대,가족,3.9166666666666665
충남 부여군,남,60대,가족이 아닌 경우,3.833333333333333
충남 부여군,남,70세 이상,가족,4.222222222222222
충남 부여군,남,70세 이상,가족이 아닌 경우,4.166666666666666
충남 부여군,여,15~19세,가족,4.0
충남 부여군,여,20대,가족,3.5555555555555554
충남 부여군,여,20대,가족이 아닌 경우,4.0
충남 부여군,여,30대,가족,4.125
충남 부여군,여,30대,가족이 아닌 경우,3.904761904761905
충남 부여군,여,40대,가족,4.063492063492063
충남 부여군,여,40대,가족이 아닌 경우,4.083333333333333
충남 부여군,여,50대,가족,4.019607843137255
충남 부여군,여,50대,가족이 아닌 경우,3.875
충남 부여군,여,60대,가족,4.133333333333334
충남 부여군,여,60대,가족이 아닌 경우,4.0
충남 부여군,여,70세 이상,가족,3.9583333333333335
충남 부여군,여,70세 이상,가족이 아닌 경우,3.6
충남 서산시,남,15~19세,가족,4.166666666666667
충남 서산시,남,15~19세,가족이 아닌 경우,4.0
충남 서산시,남,20대,가족,3.833333333333333
충남 서산시,남,20대,가족이 아닌 경우,4.0
충남 서산시,남,30대,가족,4.142857142857143
충남 서산시,남,30대,가족이 아닌 경우,3.9166666666666665
충남 서산시,남,40대,가족,4.111111111111111
충남 서산시,남,40대,가족이 아닌 경우,3.944444444444444
충남 서산시,남,50대,가족,4.133333333333334
충남 서산시,남,50대,가족이 아닌 경우,4.222222222222222
충남 서산시,남,60대,가족,4.238095238095238
충남 서산시,남,60대,가족이 아닌 경우,3.9666666666666663
충남 서산시,남,70세 이상,가족,4.0
충남 서산시,남,70세 이상,가족이 아닌 경우,4.111111111111111
충남 서산시,여,15~19세,가족,4.0
충남 서산시,여,15~19세,가족이 아닌 경우,4.333333333333333
충남 서산시,여,20대,가족,3.833333333333333
충남 서산시,여,20대,가족이 아닌 경우,4.095238095238095
충남 서산시,여,30대,가족,3.7916666666666665
충남 서산시,여,30대,가족이 아닌 경우,4.166666666666666
충남 서산시,여,40대,가족,4.095238095238096
충남 서산시,여,40대,가족이 아닌 경우,4.133333333333333
충남 서산시,여,50대,가족,3.9696969696969693
충남 서산시,여,50대,가족이 아닌 경우,3.909090909090909
충남 서산시,여,60대,가족,3.7407407407407405
충남 서산시,여,60대,가족이 아닌 경우,4.0
충남 서산시,여,70세 이상,가족,4.142857142857143
충남 서산시,여,70세 이상,가족이 아닌 경우,3.0
충남 서천군,남,15~19세,가족,3.857142857142857
충남 서천군,남,15~19세,가족이 아닌 경우,3.666666666666667
충남 서천군,남,20대,가족,4.2
충남 서천군,남,20대,가족이 아닌 경우,3.925925925925926
충남 서천군,남,30대,가족,3.9393939393939394
충남 서천군,남,30대,가족이 아닌 경우,3.944444444444444
충남 서천군,남,40대,가족,3.925925925925926
충남 서천군,남,40대,가족이 아닌 경우,4.111111111111111
충남 서천군,남,50대,가족,4.133333333333333
충남 서천군,남,50대,가족이 아닌 경우,4.0606060606060606
충남 서천군,남,60대,가족,4.055555555555555
충남 서천군,남,60대,가족이 아닌 경우,3.9333333333333336
충남 서천군,남,70세 이상,가족,4.266666666666667
충남 서천군,남,70세 이상,가족이 아닌 경우,4.066666666666666
충남 서천군,여,15~19세,가족,4.0
충남 서천군,여,20대,가족,4.083333333333333
충남 서천군,여,20대,가족이 아닌 경우,3.9333333333333336
충남 서천군,여,30대,가족,4.2727272727272725
충남 서천군,여,30대,가족이 아닌 경우,4.041666666666667
충남 서천군,여,40대,가족,4.033333333333333
충남 서천군,여,40대,가족이 아닌 경우,3.9583333333333335
충남 서천군,여,50대,가족,4.095238095238096
충남 서천군,여,50대,가족이 아닌 경우,4.185185185185185
충남 서천군,여,60대,가족,4.083333333333333
충남 서천군,여,60대,가족이 아닌 경우,4.0
충남 서천군,여,70세 이상,가족,4.037037037037037
충남 서천군,여,70세 이상,가족이 아닌 경우,4.111111111111111
충남 아산시,남,15~19세,가족,4.333333333333333
충남 아산시,남,15~19세,가족이 아닌 경우,4.0
충남 아산시,남,20대,가족이 아닌 경우,4.020833333333333
충남 아산시,남,30대,가족,4.185185185185185
충남 아산시,남,30대,가족이 아닌 경우,4.142857142857143
충남 아산시,남,40대,가족,4.117647058823529
충남 아산시,남,40대,가족이 아닌 경우,3.555555555555556
충남 아산시,남,50대,가족,4.035087719298246
충남 아산시,남,50대,가족이 아닌 경우,4.166666666666667
충남 아산시,남,60대,가족,4.055555555555555
충남 아산시,남,60대,가족이 아닌 경우,4.0
충남 아산시,남,70세 이상,가족,4.0
충남 아산시,남,70세 이상,가족이 아닌 경우,4.166666666666666
충남 아산시,여,15~19세,가족,4.0
충남 아산시,여,15~19세,가족이 아닌 경우,4.0
충남 아산시,여,20대,가족,4.190476190476191
충남 아산시,여,20대,가족이 아닌 경우,4.102564102564103
충남 아산시,여,30대,가족,4.041666666666667
충남 아산시,여,30대,가족이 아닌 경우,4.138888888888888
충남 아산시,여,40대,가족,4.117647058823529
충남 아산시,여,40대,가족이 아닌 경우,4.222222222222222
충남 아산시,여,50대,가족,4.0256410256410255
충남 아산시,여,50대,가족이 아닌 경우,4.2592592592592595
충남 아산시,여,60대,가족,4.095238095238095
충남 아산시,여,60대,가족이 아닌 경우,4.153846153846154
충남 아산시,여,70세 이상,가족,4.0
충남 아산시,여,70세 이상,가족이 아닌 경우,4.03030303030303
충남 예산군,남,15~19세,가족,3.75
충남 예산군,남,20대,가족,4.0
충남 예산군,남,20대,가족이 아닌 경우,3.708333333333333
충남 예산군,남,30대,가족,4.076923076923077
충남 예산군,남,30대,가족이 아닌 경우,4.0
충남 예산군,남,40대,가족,4.2063492063492065
충남 예산군,남,40대,가족이 아닌 경우,4.388888888888888
충남 예산군,남,50대,가족,4.166666666666667
충남 예산군,남,50대,가족이 아닌 경우,3.904761904761905
충남 예산군,남,60대,가족,4.166666666666666
충남 예산군,남,60대,가족이 아닌 경우,4.121212121212121
충남 예산군,남,70세 이상,가족,4.148148148148149
충남 예산군,남,70세 이상,가족이 아닌 경우,3.833333333333333
충남 예산군,여,15~19세,가족,3.5
충남 예산군,여,15~19세,가족이 아닌 경우,4.333333333333333
충남 예산군,여,20대,가족,3.8
