법정동코드,시군구,성별,연령대,동반자유형,평점
11710,서울특별시 송파구,여,15~19세,비가족,4.166666667
11710,서울특별시 송파구,여,20대,가족,3.777777778
11710,서울특별시 송파구,여,20대,비가족,4.027027027
11710,서울특별시 송파구,여,30대,가족,3.920634921
11710,서울특별시 송파구,여,30대,비가족,4.111111111
11710,서울특별시 송파구,여,40대,가족,4.045454545
11710,서울특별시 송파구,여,40대,비가족,4
11710,서울특별시 송파구,여,50대,가족,3.733333333
11710,서울특별시 송파구,여,50대,비가족,4
11710,서울특별시 송파구,여,60대,가족,4.111111111
11710,서울특별시 송파구,여,60대,비가족,4.666666667
11710,서울특별시 송파구,여,70세 이상,가족,4
11710,서울특별시 송파구,여,70세 이상,비가족,4.5
11470,서울특별시 양천구,남,40대,비가족,4
11470,서울특별시 양천구,여,30대,가족,4
11470,서울특별시 양천구,여,40대,가족,4
11470,서울특별시 양천구,여,50대,비가족,4.333333333
11560,서울특별시 영등포구,남,15~19세,가족,3.666666667
11560,서울특별시 영등포구,남,15~19세,비가족,4.416666667
11560,서울특별시 영등포구,남,20대,가족,4
11560,서울특별시 영등포구,남,20대,비가족,3.888888889
11560,서울특별시 영등포구,남,30대,가족,3.944444444
11560,서울특별시 영등포구,남,30대,비가족,4
11560,서울특별시 영등포구,남,40대,가족,4
11560,서울특별시 영등포구,남,40대,비가족,4
11560,서울특별시 영등포구,남,50대,가족,4.166666667
11560,서울특별시 영등포구,남,50대,비가족,3.777777778
11560,서울특별시 영등포구,남,60대,가족,3.888888889
11560,서울특별시 영등포구,남,60대,비가족,4.111111111
11560,서울특별시 영등포구,남,70세 이상,가족,4
11560,서울특별시 영등포구,여,15~19세,가족,4
11560,서울특별시 영등포구,여,15~19세,비가족,3.75
11560,서울특별시 영등포구,여,20대,가족,4.333333333
11560,서울특별시 영등포구,여,20대,비가족,3.888888889
11560,서울특별시 영등포구,여,30대,가족,3.444444444
11560,서울특별시 영등포구,여,30대,비가족,4
11560,서울특별시 영등포구,여,40대,가족,4.083333333
11560,서울특별시 영등포구,여,50대,비가족,3.666666667
11560,서울특별시 영등포구,여,60대,가족,3
11560,서울특별시 영등포구,여,60대,비가족,3.777777778
11560,서울특별시 영등포구,여,70세 이상,가족,4
11560,서울특별시 영등포구,여,70세 이상,비가족,4.333333333
11170,서울특별시 용산구,남,15~19세,비가족,4
11170,서울특별시 용산구,남,20대,가족,4
11170,서울특별시 용산구,남,20대,비가족,4.222222222
11170,서울특별시 용산구,남,30대,가족,3.833333333
11170,서울특별시 용산구,남,30대,비가족,3.666666667
11170,서울특별시 용산구,남,40대,가족,3.833333333
11170,서울특별시 용산구,남,40대,비가족,4
11170,서울특별시 용산구,남,50대,가족,4
11170,서울특별시 용산구,남,50대,비가족,4.277777778
